GEOID,LAND_AREA,Tot_Population_ACS_17_21,pct_Males_ACS_17_21,Median_Age_ACS_17_21,pct_Pop_5_17_ACS_17_21,pct_Pop_18_24_ACS_17_21,pct_Pop_25_44_ACS_17_21,pct_Pop_45_64_ACS_17_21,pct_Pop_65plus_ACS_17_21,pct_Hispanic_ACS_17_21,pct_NH_White_alone_ACS_17_21,pct_NH_Blk_alone_ACS_17_21,pct_NH_AIAN_alone_ACS_17_21,pct_NH_Asian_alone_ACS_17_21,pct_NH_NHOPI_alone_ACS_17_21,pct_NH_SOR_alone_ACS_17_21,pct_NH_Multi_Races_ACS_17_21,pct_Othr_Lang_ACS_17_21,pct_Not_HS_Grad_ACS_17_21,pct_College_ACS_17_21,pct_Prs_Blw_Pov_Lev_ACS_17_21,pct_Rel_Family_HHD_ACS_17_21,pct_MrdCple_HHD_ACS_17_21,pct_Not_MrdCple_HHD_ACS_17_21,pct_HHD_PPL_Und_18_ACS_17_21,avg_Tot_Prns_in_HHD_ACS_17_21,pct_Rel_Under_6_ACS_17_21,pct_PUB_ASST_INC_ACS_17_21,Med_HHD_Inc_BG_ACS_17_21,Aggregate_HH_INC_ACS_17_21,avg_Agg_HH_INC_ACS_17_21,Tot_Housing_Units_ACS_17_21,Tot_Occp_Units_ACS_17_21,pct_Tot_Occp_Units_ACS_17_21,Occp_U_NO_PH_SRVC_ACS_17_21,pct_Occp_U_NO_PH_SRVC_ACS_17_21,phone_response_rate_cen_2020,pct_URBAN_POP_CEN_2020,pct_RURAL_POP_CEN_2020
5.3005E+11,0.515,818,45.35,38.2,37.9,1.1,22.62,20.54,12.71,4.77,85.45,0,0,4.4,0,0,5.38,10.57,2.41,61.27,0,87.87,84.1,15.9,54.39,3.42,36.67,0,179271,53423700,223530,239,239,1,0,0,0.8,100,0
5.3005E+11,1.205,2957,47.82,34.5,26.92,8.18,24.75,25.16,6.53,10.35,69.02,3.48,0.78,2.2,1.69,0,12.48,7.43,3.71,39.42,0.85,82.97,77.06,22.94,52.26,3.43,24.86,0.93,114511,115637600,133995,895,863,0.96424581,0,0,0.3,96.13,3.87
5.3005E+11,0.396,615,42.28,52.7,11.54,8.29,7.15,39.67,26.34,2.28,83.9,0,0,6.99,4.72,0,2.11,2.97,0,46.89,0,68.33,48.42,51.58,18.1,2.78,19.21,0,146042,35822400,162092,239,221,0.924686192,0,0,0.7,100,0
5.3005E+11,0.462,845,49.7,42.6,28.05,0,28.4,20.59,21.66,13.85,78.34,3.31,0,1.18,0,0,3.31,7.07,0,25.29,5.44,52.91,44.6,55.4,27.98,2.34,4.19,0,51438,24450100,67729,361,361,1,0,0,1.2,100,0
5.3005E+11,1.803,2872,50.63,33.8,28.2,5.88,28.69,19.74,8.81,26.29,68.42,1.43,0,0.28,0,0,3.59,11.59,6.33,45.01,5.26,90.75,71.78,28.22,65.21,3.49,23.06,8.39,146932,127232800,154784,899,822,0.914349277,0,0,0.7,100,0
5.3005E+11,37.634,1762,49.77,34.1,25.14,6.19,30.82,19.92,9.88,10.95,83.88,0.68,0.34,0,0,0,4.14,9.2,7.21,38.2,9.31,74.02,63.7,36.3,43.95,3.14,25.24,0,112135,63040900,112172,606,562,0.927392739,0,0,0.9,34.4,65.6
5.3005E+11,0.539,2498,51.24,44.9,19.46,0.08,23.74,22.74,27.22,11.85,70.02,0.8,0,3.68,0,0,13.65,17.48,3.1,46.88,0.56,81.41,66.44,33.56,27.2,2.44,18.27,1.66,108796,128546600,125779,1170,1022,0.873504274,29,0.024786325,1.2,100,0
5.3005E+11,0.379,1510,48.81,34.5,22.78,15.23,30.4,19.07,10.33,31.59,63.31,0.79,0,4.3,0,0,0,29.59,8.19,12.07,2.05,63.84,45.15,54.85,38.45,2.66,8.56,0,62431,41837000,73787,567,567,1,0,0,1.5,100,0
5.3005E+11,0.569,2383,50.69,34.6,18.38,4.95,35.12,18.51,15.4,18.55,72.3,0.76,1.01,6.46,0,0,0.92,20.17,9.3,27.66,3.9,56.6,45.28,54.72,32.49,2.5,22.22,0,63068,70842300,74258,1059,954,0.900849858,16,0.015108593,1.1,100,0
5.3005E+11,1.475,2518,56.59,39.4,18.39,3.97,28.59,25.38,16.28,6.99,82.01,0,0,10.52,0,0,0.48,10.51,1.3,45.96,6.51,92.92,71.55,28.45,39.55,2.97,23,5.43,113447,131479600,155230,847,847,1,0,0,0.7,100,0
5.3005E+11,0.18,928,39.76,52.6,2.91,4.96,34.81,40.63,14.98,10.45,87.82,0,0,1.72,0,0,0,15.46,10.01,44.22,11.85,54.93,46.75,53.25,8.81,1.95,8.4,7.76,76578,39015700,81794,598,477,0.797658863,0,0,1.2,100,0
5.3005E+11,0.617,1415,50.53,52,12.08,9.33,17.67,24.66,33.64,8.27,83.67,0,0,4.52,0,0,3.53,5.22,2.33,61.86,1.2,52.3,49.78,50.22,17.33,2.1,5.38,2.22,100757,92042200,136359,740,675,0.912162162,55,0.074324324,0.8,100,0
5.3005E+11,3.237,1648,48.6,52.8,10.44,3.76,12.68,41.63,22.75,2.73,77.67,2.61,0,9.71,0,0,7.28,16.95,0.63,75.28,1.27,85.06,77.74,22.26,26.83,2.51,13.62,0,202188,174537600,266063,682,656,0.961876833,0,0,0.2,92.49,7.51
5.3005E+11,5.719,3627,51.14,37.1,23.57,4.19,26.8,20.65,17.37,3.58,79.1,0,0,15.08,0,0,2.23,16.77,5.66,49.68,2.11,91.77,86.63,13.37,53.91,3.73,23.77,0.72,149444,161353600,166002,1019,972,0.953876349,0,0,0.5,80.17,19.83
5.3005E+11,36.073,5186,54.45,35.3,33.63,5.17,20.57,26.57,9.33,8.1,82.99,6.02,0.39,1.52,0,0,0.98,14.63,3.72,41.31,0.91,94.29,88.31,11.69,60.48,3.49,25.73,0.54,146804,309621400,208079,1538,1488,0.967490247,8,0.00520156,0.2,65.61,34.39
5.3005E+11,3.314,2789,36.14,23.9,24.27,9.97,29.29,13.02,7.24,40.87,48.44,0,0,2.62,0,0,8.07,44.42,14.47,43.63,18.97,63.8,39.16,60.84,53.87,2.66,41.02,14.04,45341,90382600,86325,1233,1047,0.849148418,0,0,1.1,88.55,11.45
5.3005E+11,2.131,2879,52.21,49.5,19.59,4.38,17.71,26.02,27.79,9.2,80.06,2.36,0,2.88,0,0,5.49,8.18,5.59,33.51,2.42,90.35,89.22,10.78,27.72,2.96,7.84,5.03,113571,146731200,150648,974,974,1,99,0.10164271,0.8,89.17,10.83
5.3005E+11,0.457,1176,61.14,44.4,17.77,8.67,19.64,28.06,20.66,18.71,81.29,0,0,0,0,0,0,11.57,0,51.87,12.59,93.93,89.72,10.28,33.64,2.75,11.94,0,102422,59424000,138841,428,428,1,0,0,1.1,100,0
5.3005E+11,0.467,1723,54.09,45.5,14.97,11.38,15.96,34.01,19.5,2.73,96.17,0,0,0,0,0,1.1,5.81,6.77,42.02,9,69.3,59.76,40.24,26.53,2.57,15.91,9.09,118704,75108400,111935,671,671,1,0,0,1.1,100,0
5.3005E+11,0.439,1231,30.14,57.2,2.92,7.64,30.14,18.6,38.91,10.97,89.03,0,0,0,0,0,0,11.17,3.71,49.21,11.62,29.55,11.2,88.8,4.99,1.65,9.13,2.02,,57132400,77102,997,741,0.743229689,0,0,3.4,100,0
5.3005E+11,0.516,2186,42.77,40.1,15.83,3.71,26.76,24.43,19.26,0.46,92.96,0,0,0,0,0,6.59,23.95,16.49,35.45,5.76,82.78,75.76,24.24,43.84,2.9,28.96,4.9,105299,81393300,107806,820,755,0.920731707,0,0,0.8,100,0
5.3005E+11,0.596,2172,41.71,34.2,28.18,1.38,19.48,34.99,8.56,25.69,74.31,0,0,0,0,0,0,26.11,3.73,24.03,14.36,92.63,64.99,35.01,66.33,3.64,28.03,0,,69678600,116715,597,597,1,0,0,0.3,100,0
5.3005E+11,1.112,3333,51.4,34.1,25.02,10.98,25.35,19.02,11.52,7.71,83.8,0,0,7.17,0.84,0,0.48,11.3,1.13,68.44,1.71,79.7,72.65,27.35,47.37,3.13,26.77,0,163824,184184600,173106,1064,1064,1,0,0,0.7,100,0
5.3005E+11,0.32,852,37.91,62.5,4.69,0,5.99,38.62,47.89,5.99,90.49,0,0,1.41,0,0,2.11,1.09,17.64,38.71,0,47.65,47.65,52.35,6.34,1.74,9.44,0,50804,40740500,83314,489,489,1,0,0,1.7,100,0
5.3005E+11,0.551,2013,52.61,43.1,17.98,6.66,21.36,34.48,12.57,13.02,62.84,0.65,0,15.9,0,0,7.6,23.49,2.54,80.83,1.77,66.75,58.25,41.75,37.76,2.59,21.62,0,104858,99103300,127710,846,776,0.917257683,0,0,0.7,100,0
5.3005E+11,1.773,1335,57.45,38.8,26.07,1.2,20.9,34.01,14.38,17.53,72.51,0,0,0.9,0,9.06,0,2.79,1.51,54.27,4.19,65.76,23.39,76.61,44.24,2.26,11.34,0,,59941000,101595,690,590,0.855072464,0,0,0.8,100,0
5.3005E+11,0.72,1939,56.58,39.5,24.45,0.77,27.54,27.95,10.37,6.34,84.12,0,0,5.42,0,0,4.13,11.04,1.1,49.26,0,92.39,83.07,16.93,51.86,3.01,27.39,0,147209,107825600,167431,696,644,0.925287356,0,0,0.3,100,0
5.3005E+11,1.56,1747,43.5,52.9,10.3,10.59,22.61,33.31,22.78,0,86.26,4.92,0,5.21,0,0,3.61,2.99,0.87,67.2,0,81.83,81.83,18.17,18.31,2.46,4.3,0,141500,112382500,158285,726,710,0.977961433,0,0,0.3,100,0
5.3005E+11,0.546,1557,51.77,37.5,33.59,4.95,28.45,16.18,13.36,5.65,86.71,0.9,0,4.5,0,0,2.25,8.98,1.99,66.33,0,91.93,81.74,18.26,43.1,3.31,13.86,0,146979,80624900,171178,471,471,1,0,0,0.2,100,0
5.3005E+11,0.324,1361,46.36,56.5,7.49,8.16,16.83,24.76,38.13,2.79,90.82,3.75,0,1.03,0,0,1.62,0.46,1.2,25.25,8.82,42.33,32.1,67.9,16.53,1.62,12.92,0,56390,58320300,69346,913,841,0.921139102,0,0,2.1,100,0
5.3005E+11,0.378,1586,48.11,35,11.54,9.33,38.84,29.19,10.09,8.32,81.4,0,0.82,7,0,0,2.46,6.75,2.42,43.99,0.69,51.07,46.5,53.5,11.7,2.26,5.87,0,80179,70691900,100844,701,701,1,0,0,0.8,100,0
5.3005E+11,1.437,790,50.25,24.9,2.91,48.86,28.61,15.95,3.67,6.58,78.23,5.95,0,5.95,0,0,3.29,5.95,2.89,32.81,13.92,21.05,6.58,93.42,6.58,2.08,0,0,61313,28384200,74695,441,380,0.861678005,0,0,2.4,100,0
5.3005E+11,0.29,1427,44.08,42.1,20.6,4.34,31.81,23.97,16.12,24.25,70.01,0,5.75,0,0,0,0,1.81,5.95,6.04,4.06,80.75,78.05,21.95,36.85,2.95,11.28,2.48,92938,40819300,84512,483,483,1,0,0,1.5,100,0
5.3005E+11,1.804,2301,57.76,37.5,4.04,10.47,32.25,23.95,20.21,13.21,78.84,5.74,0,1.09,0.39,0,0.74,14.1,13.14,17.97,20.52,48.58,19.88,80.12,27.2,2.11,46.15,7.62,72829,61624100,92114,669,669,1,36,0.053811659,1.6,100,0
5.3005E+11,0.247,590,47.12,27.7,16.27,0,38.31,12.71,12.71,23.22,56.78,13.05,0,0,0,0,6.95,8.26,0,28.46,13.56,52.51,15.06,84.94,37.45,2.28,71.32,4.25,65230,19176200,74039,259,259,1,0,0,1.7,100,0
5.3005E+11,0.132,1412,50.64,36,14.45,10.55,45.89,14.8,6.52,46.46,40.3,0,3.12,0.78,0,0,9.35,51.38,14.75,8.32,18.27,33.33,18.22,81.78,26.79,2.2,38.79,2.65,37500,31164700,48543,642,642,1,46,0.07165109,1.8,100,0
5.3005E+11,0.115,521,43.19,29.7,7.68,0,50.48,14.78,17.66,42.61,52.02,0,2.88,0,0,0,2.5,26.91,4.63,11.11,9.6,29.01,10.49,89.51,18.52,1.61,46.81,0,42035,15912700,49113,402,324,0.805970149,0,0,2.4,100,0
5.3005E+11,0.445,1218,46.72,53.1,9.11,3.04,20.69,42.53,19.79,14.12,76.6,0,0,6.4,0,0,2.87,15.79,15.33,36.4,10.1,78.63,32.05,67.95,19.7,2.03,12.74,0,106650,54847200,91565,623,599,0.961476726,0,0,1.7,100,0
5.3005E+11,0.237,1783,46.61,24.9,33.93,12.9,22.6,20.98,6.23,57.77,34.16,0.45,0.67,3.08,0,0,3.87,65.06,34.23,13.18,29.9,45.53,32.62,67.38,40.56,2.95,29.82,2.32,46731,32566900,53919,625,604,0.9664,0,0,1.5,100,0
5.3005E+11,0.526,2697,51.69,29,20.8,7.71,32.7,18.43,11.09,45.38,51.43,0.41,0,1.78,0,0,1,38.95,7.63,9.65,28.33,68.22,28.42,71.58,42.67,2.67,34.69,0.79,53125,59847300,59255,1042,1010,0.969289827,0,0,1.2,100,0
5.3005E+11,0.243,1146,54.1,34.8,15.97,2.53,29.41,7.5,27.14,1.31,87.26,3.75,0,5.85,0,0,1.83,9.83,3,41.42,0,82.17,76.14,23.86,47.71,2.76,47.51,0,59462,31365100,75579,460,415,0.902173913,0,0,3,100,0
5.3005E+11,0.358,2385,43.9,31,19.16,8.34,30.82,21.09,13.5,55.89,43.14,0,0,0.96,0,0,0,54.06,29.81,19.62,15.3,68.91,57.63,42.37,34.39,3.28,21.76,13.2,69854,68117800,93697,727,727,1,0,0,0.8,100,0
5.3005E+11,0.122,659,63.58,21.5,11.99,19.42,28.38,9.56,0,76.18,23.82,0,0,0,0,0,0,49.45,14,7.2,18.36,51.43,32.65,67.35,44.08,2.69,49.21,0,,11228800,45832,245,245,1,27,0.110204082,1.7,100,0
5.3005E+11,0.147,837,55.08,44.3,23.06,3.58,20.43,45.52,2.39,63.8,32.26,3.94,0,0,0,0,0,58.74,31.12,22.38,47.91,45.12,17.68,82.32,27.44,2.21,19.3,0,30708,18189000,47992,411,379,0.922141119,33,0.080291971,2.1,100,0
5.3005E+11,0.808,998,62.73,41.7,24.65,4.81,19.04,27.96,19.44,10.72,53.81,25.65,0,1.3,0,0,8.52,9.72,1.36,35.9,7.67,79.95,43.96,56.04,39.33,2.48,11.25,4.88,80553,33086100,85054,425,389,0.915294118,0,0,1.2,100,0
5.3005E+11,0.213,1174,41.99,34,5.79,25.89,31.26,17.29,18.91,35.18,56.81,3.41,0,3.92,0,0,0.68,30.67,10.98,10.98,17.8,47.46,26.45,73.55,8.7,2.13,3.44,2.54,63750,34107600,61789,640,552,0.8625,0,0,0.8,100,0
5.3005E+11,0.221,1000,44.1,28.2,15.1,20.2,31.3,14.4,10.5,39.5,57.8,2.7,0,0,0,0,0,22.84,16.01,6.94,42.5,36.14,9.98,90.02,25.28,2.2,46.01,11.09,29252,15820700,35079,493,451,0.914807302,0,0,2.8,100,0
5.3005E+11,0.35,861,40.3,34.7,15.56,11.73,33.8,23.46,10.45,30.31,63.3,1.86,0,0,0,0,4.53,19.07,6,15.95,3.25,77.33,63.98,36.02,38.2,2.66,14.86,3.11,59310,24219800,75217,338,322,0.952662722,0,0,1.9,100,0
5.3005E+11,0.361,1824,58.66,34.1,23.25,5.21,29.5,23.96,9.16,39.36,52.36,0,0.93,3.4,0,0,3.95,40.04,26.97,9.02,13.98,70.98,40.92,59.08,34.08,2.71,20.55,1.49,49692,42599000,63391,672,672,1,0,0,1.1,100,0
5.3005E+11,0.454,930,47.96,53.4,10.75,2.58,18.49,23.87,37.74,22.47,68.92,3.33,0,0,0,0,5.27,4.03,2.28,17.99,29.43,54.36,48.1,51.9,12.53,1.98,23.05,4.03,38726,24394500,54574,482,447,0.927385892,0,0,1.5,100,0
5.3005E+11,0.252,1734,45.56,35.4,32.7,10.9,18.28,24.68,9.17,18.05,70.99,7.61,0,3.34,0,0,0,17.59,7.19,17.15,1.27,82.5,43.85,56.15,50,3.33,9.79,0,83065,44816700,86186,520,520,1,0,0,0.9,100,0
5.3005E+11,0.539,1730,53.82,33,17.8,10.46,25.78,15.9,20.69,25.9,66.71,5.03,0,0,0,0,2.37,14.29,5.19,12.6,23.01,74.77,59.03,40.97,38.32,2.69,35.42,4.52,60300,48675300,75818,667,642,0.962518741,0,0,2.1,100,0
5.3005E+11,0.145,713,46.98,38,0,16.55,25.11,20.76,21.74,24.12,67.74,0,0,0,0,8.13,0,12.5,3.94,15.15,24.12,76.6,67.73,32.27,18.79,2.53,24.54,0,63726,19403000,68805,282,282,1,0,0,1.6,100,0
5.3005E+11,0.232,752,53.46,55.5,10.37,9.04,10.51,38.83,29.12,20.08,69.28,0,0,0,0,0,10.64,10.19,6.61,23.56,0,66.44,45.3,54.7,26.17,2.52,8.59,0,72857,23830300,79967,298,298,1,0,0,2,100,0
5.3005E+11,0.372,2020,52.52,34.5,22.28,8.96,31.73,22.77,7.87,28.12,71.04,0,0,0,0,0,0.84,33.37,2.38,27.86,4.48,73.88,68.1,31.9,31.74,3.34,24.83,0,78226,51610800,85307,613,605,0.986949429,0,0,0.4,100,0
5.3005E+11,0.194,653,64.93,34.2,20.98,13.94,30.78,17.3,10.26,36.91,49.31,0,0,13.78,0,0,0,59.77,22.05,9.71,23.43,79.54,37.45,62.55,47.88,2.52,32.04,0,53650,15657500,60454,289,259,0.896193772,0,0,0.6,100,0
5.3005E+11,0.125,266,30.45,23,13.91,37.22,18.05,27.44,3.38,28.95,48.12,18.8,4.14,0,0,0,0,10.15,10.77,13.85,0,25.43,25.43,74.57,10.4,1.54,0,0,42862,7760400,44858,173,173,1,0,0,0.7,100,0
5.3005E+11,0.125,1610,56.96,22.8,19.63,18.32,25.65,15.53,6.96,59.38,37.39,0,0,3.11,0,0,0.12,61.98,25.29,11.74,40.54,88.99,16.97,83.03,53.9,3.56,46.39,0,46453,25947100,59512,436,436,1,0,0,0.9,100,0
5.3005E+11,0.115,1738,55.29,33.3,20.25,2.36,48.85,13.92,7.88,73.3,26.06,0,0,0.63,0,0,0,65.82,39.41,4.23,30.32,62.03,40.7,59.3,23.3,2.63,26.83,8.47,27360,22404200,33894,808,661,0.818069307,42,0.051980198,1.6,100,0
5.3005E+11,0.143,2704,37.87,25.1,21.45,17.75,28.4,10.32,11.43,52.37,37.09,0.37,7.66,0,0,0,2.51,58.07,14.31,18.66,53.11,70.08,21.22,78.78,34.6,2.94,23.76,18.72,28906,35599900,38738,1084,919,0.847785978,0,0,1.6,100,0
5.3005E+11,0.263,619,35.7,32.9,29.08,0.97,28.76,7.75,24.88,39.1,60.9,0,0,0,0,0,0,33.39,11.84,9.21,13.73,28.46,1.06,98.94,28.46,1.65,40.19,5.85,25310,9681500,25749,376,376,1,13,0.034574468,2.7,100,0
5.3005E+11,0.779,1291,49.34,28.7,17.12,11.85,31.68,20.37,9.22,60.81,33.62,1.24,2.4,0,0,0,1.94,47.47,18.46,21.87,28.62,60.89,28.89,71.11,35.33,2.78,38.69,16.22,34000,23484000,52187,473,450,0.951374207,0,0,0.8,100,0
5.3005E+11,0.385,582,52.92,47.8,18.73,3.78,20.96,35.91,19.42,33.33,57.9,6.53,0,2.23,0,0,0,11.83,11.49,26.13,11.98,45.82,30.55,69.45,18.91,2.09,6.35,3.64,53911,18487100,67226,396,275,0.694444444,0,0,0.9,100,0
5.3005E+11,0.237,1915,52.58,36.1,13.94,5.01,38.12,30.91,6.01,62.82,31.44,1.31,0.94,1.57,0,0,1.93,58.17,22.83,3.13,3.29,80.15,56.96,43.04,34.69,3.54,17.13,1.3,58506,47886500,88843,539,539,1,0,0,1.1,100,0
5.3005E+11,0.683,1252,57.03,30.2,24.52,11.98,36.9,14.54,11.58,57.03,41.69,0,0.8,0,0,0,0.48,47.99,40.05,3.17,19.73,62.25,25.65,74.35,33.14,3.61,24.07,4.61,54938,22844000,65833,371,347,0.935309973,0,0,0.8,100,0
5.3005E+11,0.25,1818,49.61,27.8,20.96,18.37,30.8,16.01,9.68,51.38,40.7,1.32,0,6.55,0,0,0.06,49.77,35.05,23.27,20.62,67.79,31.04,68.96,44.63,3.02,19.55,5.2,48712,42697700,71640,611,596,0.975450082,36,0.058919804,1.4,100,0
5.3005E+11,0.25,707,57.99,60.3,8.2,2.97,16.83,44.27,26.59,41.16,55.59,0,0,1.13,0,0,2.12,43.92,15.65,11.61,0,84.08,58.28,41.72,11.46,2.25,4.55,2.23,69333,23335600,74317,332,314,0.945783133,0,0,2.4,100,0
5.3005E+11,0.386,1055,47.01,28,16.68,10.24,29.67,20.57,9,41.8,48.06,2.75,0.95,0,3.7,0,2.75,31.35,16.16,6.72,38.1,45.45,19.35,80.65,30.3,2.46,51.79,3.96,38807,19801000,46156,496,429,0.864919355,12,0.024193548,2.2,100,0
5.3005E+11,0.25,881,51.76,35.5,20.09,12.15,22.93,23.16,17.25,14.3,76.39,0,0,2.84,0,0,6.47,12.47,7.89,20.43,3.75,76.34,63.36,36.64,35.88,3.31,24,5.73,91618,27973100,106768,262,262,1,0,0,0.8,100,0
5.3005E+11,0.246,1110,46.4,29,16.31,13.06,20.54,11.89,22.43,13.69,81.8,0,1.26,0.99,0,0,2.25,16.26,2.46,30.87,1.19,80.28,70.24,29.76,12.8,3.84,13.79,7.27,85417,26467300,91582,289,289,1,0,0,2.7,100,0
5.3005E+11,0.548,328,61.89,51.7,5.18,14.02,19.21,36.28,18.9,3.66,93.29,0,0,0,0,0,3.05,3.91,4.51,27.87,4.27,78.08,71.23,28.77,33.56,2.25,24.56,0,62000,10543700,72217,177,146,0.824858757,6,0.033898305,2.7,100,0
5.3005E+11,0.616,1573,42.4,42.6,13.67,6.99,30.2,28.23,13.35,30.58,64.72,0,0.38,0.57,0,0,3.75,26.34,17.89,25.42,0.64,77.29,59.74,40.26,28.02,2.53,17.08,0.97,90558,57476400,92555,633,621,0.981042654,11,0.017377567,0.3,100,0
5.3005E+11,1.164,1523,57.45,39.1,22.32,2.76,26.26,33.03,12.54,21.21,71.63,0.59,0,0.46,0,4.2,1.9,9.35,15.72,24.77,10.24,88.22,76.07,23.93,21.87,2.83,9.11,0,117974,60713600,113483,535,535,1,12,0.022429907,0.5,100,0
5.3005E+11,9.89,925,42.92,45.7,31.68,2.92,13.95,34.05,17.41,19.03,78.05,0,0,0,0,0,2.92,19.03,14.71,20.83,39.57,95.73,67.99,32.01,41.46,2.82,12.74,18.29,,23159200,70607,373,328,0.879356568,0,0,1.4,50.43,49.57
5.3005E+11,3.179,1137,55.85,33.8,25.59,7.39,26.91,21.64,12.58,18.56,79.86,0,0,0.88,0,0,0.7,0,14.68,14.82,11.79,88.5,54.28,45.72,41,3.35,27,5.6,83142,26512400,78208,387,339,0.875968992,0,0,1.1,99.71,0.29
5.3005E+11,2.031,1759,43.26,39.5,17.45,14.33,14.72,32.75,15.63,48.61,44.34,0,0,0,0,0,7.05,41.76,22.07,18.29,14.8,72.65,50.52,49.48,39.55,3.06,26.86,0,72222,38331700,66780,589,574,0.974533107,0,0,1.5,99.48,0.52
5.3005E+11,3.538,1304,56.9,55.6,12.73,4.37,9.43,43.17,30.29,16.03,82.9,0,0,0,0,0,1.07,16.03,13.23,17.67,1.07,71.24,48.19,51.81,16.38,2.48,0,0,57188,35271000,67183,606,525,0.866336634,0,0,1.3,95.73,4.27
5.3005E+11,1.677,1318,49.09,42.6,13.43,15.55,23.37,36.95,8.35,0,92.03,0,0,0,0,0,7.97,0,4.97,15.47,1.21,68.36,43,57,36.96,3.18,6.36,4.35,79928,42323700,102231,463,414,0.894168467,0,0,1,94.7,5.3
5.3005E+11,3.209,429,47.55,47.3,7.69,0,37.06,34.97,18.18,21.45,58.28,0,0,0,6.29,0,13.99,23.33,28.42,28.42,17.02,79.17,46.43,53.57,9.52,2.55,3.01,4.17,52125,14582200,86799,168,168,1,0,0,1.7,0,100
5.3005E+11,1.902,2437,51.78,32.6,25.36,8.04,21.99,25.73,12.76,10.42,69.68,13.13,0,2.38,0,0.62,3.78,25.48,8.28,22.73,10.59,79.09,60.71,39.29,40.94,3.09,18.11,2.41,89917,81195400,102909,789,789,1,0,0,0.4,90.59,9.41
5.3005E+11,0.427,1324,47.58,32.9,23.79,4.76,40.18,24.32,2.72,14.5,70.24,0,0,5.44,0,0,9.82,37.54,13.93,31.24,7.51,63.31,41.33,58.67,43.35,2.67,17.2,4.23,46333,35965400,72511,529,496,0.937618147,0,0,1.9,100,0
5.3005E+11,0.38,1265,51.07,46.5,19.21,1.11,14.94,33.75,23.4,49.25,36.76,1.26,0,9.8,0,2.92,0,36.44,20.29,26.97,27.83,76.31,58.63,41.37,39.56,2.54,12.11,3.61,38229,28172300,56571,498,498,1,0,0,2.5,100,0
5.3005E+11,0.701,1588,47.8,64.2,12.59,2.77,13.1,21.66,47.17,5.42,87.03,0,0,0,0,0,7.56,8.16,9.68,45.12,2.14,65.84,62.92,37.08,16.06,2.22,17.74,0,76551,72310700,105563,685,685,1,0,0,2.1,100,0
5.3005E+11,30.219,2891,55.48,39.6,20.24,8.68,25.32,31.48,11.66,7.3,87.44,1.59,0,2.21,0,0,1.45,19.01,1.31,74.99,0.86,91.54,86.53,13.47,38.2,3.02,9.58,1.25,163438,167515600,174860,958,958,1,0,0,0.5,97.73,2.27
5.3005E+11,0.491,2022,53.81,28.7,9.84,15.97,28.19,18.15,9.4,9.15,86.75,0,0,0.64,0,0,3.46,10.79,1.24,29.46,0.15,75.73,68.12,31.88,51.29,3.23,42.31,0,92843,70592200,114227,618,618,1,0,0,0.5,100,0
5.3005E+11,0.497,2606,49.77,33.2,26.32,9.75,23.91,18.76,15.27,6.45,80.05,0,0,9.75,0,0,3.76,14.94,11.52,35.89,9.09,83.98,79.1,20.9,36.05,3.26,25.19,0,94219,92874600,116239,877,799,0.911060433,0,0,0.7,100,0
5.3005E+11,597.605,934,49.25,39,19.59,13.6,19.59,30.3,10.17,46.9,47.11,0,0,0,0,3.21,2.78,50.4,29.06,23.71,7.6,71.7,56.27,43.73,32.8,3,20.63,0,74671,29540100,94984,325,311,0.956923077,16,0.049230769,0,0,100
5.3005E+11,5.767,3012,50.93,25.3,30.44,13.08,18.92,19.12,13.45,45.19,48.64,0,5.81,0.37,0,0,0,28.16,20.76,16.25,17.73,86.51,46.58,53.42,51.74,3.17,27.16,0,53355,64191300,67641,1005,949,0.944278607,24,0.023880597,1.6,78.43,21.57
5.3005E+11,0.206,1112,45.05,23.6,47.66,1.89,22.21,18.26,8.72,60.34,39.66,0,0,0,0,0,0,3.46,11.52,19.56,39.03,76.38,48.77,51.23,48.77,3.41,4.82,6.44,,18135400,55630,326,326,1,0,0,1.4,100,0
5.3005E+11,3.878,1384,57.37,32.8,31.29,8.74,22.47,10.26,27.24,64.38,24.86,1.66,0,9.1,0,0,0,67.92,44.82,10.12,12.79,58.06,54.12,45.88,35.84,2.48,30.25,17.56,35536,24288000,43527,599,558,0.931552588,0,0,3.4,99.5,0.5
5.3005E+11,2.37,1883,45.57,31.9,16.36,6.32,34.04,26.13,4.78,55.44,41.74,1.27,0,0,1.54,0,0,42.55,8.09,32.79,1.33,70.8,50.14,49.86,40.46,2.68,41.05,2.56,90042,60945900,86818,720,702,0.975,0,0,2.4,82.17,17.83
5.3005E+11,1.804,753,50.86,60.1,13.15,3.98,15.54,37.72,29.61,29.08,70.92,0,0,0,0,0,0,30.28,0,46.63,0,76.42,63.58,36.42,12.84,2.25,0,5.07,109375,32699200,97610,408,335,0.821078431,0,0,0.8,100,0
5.3005E+11,8.664,1275,61.88,23.3,28.16,28.08,11.61,24.39,7.76,54.04,45.96,0,0,0,0,0,0,55.69,37.99,2.33,0,88.2,56.07,43.93,63.93,4.18,0,18.03,,35663900,116931,350,305,0.871428571,0,0,1.3,0,100
